200470,에이팩트,6920,고가,고가,4137,4347,4752,3156,3551,3945,,,,,,,,,,6.0,-0.6,108.1,42.6,-26.7,-19.9,-48.9,721.0,,,,,10.41,7.14,30.43,2.13,-8.76,,5.17,3.34,15.43,1.46,-6.91,,,496,468,471,226,159,,,67,42,148,-37,55.0,75.3,37.5,2.9,3.7,13.2,84,-196,-191,200,232,281,116,427,472,206,161,290,-121,-398,-437,-53,53,320,176,144,328,32,-185,173,121663.5,2.67,0.29,6.79,1.32,3439,-17369,-44934,84747,2548,-5307,-5307,-89307,-6001,21831,47911,-15025,3.87,0.13,0.22,-0.09,코스닥 IT H/W,FICS  반도체 및 관련장비,장비 투자로 연이은 매출 성장,"동사는 2007년 6월 반도체 제조 관련 테스트 및 엔지니어링 서비스를 주요 사업 목적으로 설립되어 현재 반도체 후공정 중 테스트 외주 사업을 영위함. 사업 초장기에는 NAND Flash 위주 사업을 진행하였으나, 현재는 DRAM 테스트 사업을 위주로 진행 중임. 주요 사업은 DRAM, NAND Flash, MCP 등 메모리 테스트 및 EOL(End of Line) 공정임. 반도체테스트가 주요 매출(100%)을 구성하고 있음.","2020년 9월 전년동기 대비 별도기준 매출액은 8% 증가, 영업이익은 15.5% 감소, 당기순이익은 20.7% 감소. 지난해 5월부터 테스트 장비 투자를 진행하면서 전반적인 생산력이 상승. 1,2분기에 이어 3분기에도 매출 향상 효과가 나타남. 설비 투자에 따른 비용 등의 증가로 영업이익은 감소함. 성장세인 시스템반도체 사업 진출을 모색하고 있고, 반도체 후공정 중 패키지 분야에도 진입을 추진하고 있음."
109960,에이프로젠 H&G,738,저가,고가,1172,1098,975,248,280,311,,,,,,,,,,-52.9,24.6,56.4,14.5,-11.7,,,,,,,,5.01,-3.16,5.26,-5.35,-191.82,,4.86,-3.0,4.53,-5.05,-106.92,,,103,219,176,112,98,,,111,-68,87,-227,,,,,,,0,-35,7,-23,-1,3,-23,34,-5,34,10,44,110,180,-983,-2,-114,866,317,175,100,142,75,-74,4798763.7,-0.27,3.36,4.24,12.67,-100699,-927507,-1230825,-607679,0,0,0,0,104408,933213,1259188,607116,1.19,0.37,0.62,0.34,코스닥 유통,FICS  제약,수익 성장을 위한 시장 개척 노력,"1998년 2월에 설립되어, 모바일게임 퍼블리싱, 의약품 도소매업, 임대수익 사업을 영위하고 있음. 동사는 모바일게임 개발 및 퍼블리싱 사업을 하고 있으며, 이 외에  부동산 및 장비 임대를 하는 임대수익사업부 및 의약품 도.소매를 주요 사업으로 하는 의약품사업부로 이루어져 있음. 게임사업의 주요 제품은 포트리스M 등이 있으며, 의약품사업에서는 항생제, 순환기제, 소화기제 등 100품목 이상의 전문의약품을 판매하고 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 52.9% 감소, 영업손실은 107.5% 증가, 당기순이익 흑자전환. 대부분 게임과 의약품에서 매출이 발생하며 의약품이 가장 높은 비중을 차지하고 있음. 매출은 크게 감소하였으나 판관비와 인건비 절감으로 당기순이익은 흑자전환함. 중장기적으로 동사 매출에서 해외매출이 차지하는 비중을 확대해감으로서 향후 매출 성장을 견인할 수 있도록 계획하고 있음."
064510,에코마이스터,1575,,,,,,,,,,,,,,,,,,-49.7,27.7,-38.2,3.3,-37.5,,,,43.0,,,,-59.81,-129.79,-6.03,0.96,5.38,,-11.73,-46.04,-2.35,0.26,1.46,110,110,187,147,237,230,367,,,-93,-434,-25,15,24.7,326.0,234.5,,,,-106,-1,4,-85,-8,-60,22,-8,-64,-50,-39,-106,-36,-8,-16,152,54,117,76,9,2,66,7,-6,327326.13333333336,2.61,10.92,10.14,10.14,-48135,-243777,-348385,-726464,100,100,10100,118625,48035,239610,315542,606027,2.75,1.0,1.2,2.27,코스닥 제조,FICS  기계,철도사업 부진으로 외형 축소,"동사는 1982년 8월 25일에 설립되었으며, 2018년 3월 15일 코스닥시장에 주식을 상장함. 연결실체는 '에코마이스터', '에코그릿', '비즈마이스터', '에코큐빅타이' 총 4개의 회사로 철도사업과 환경사업 2개의 사업군으로 구성되어 있음. 환경사업부는 금속 제조공정에서 발생하는 슬래그를 재활용하는 사업, 철도사업부는 철도차량 유지보수하는 사업을 영위하고 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 49.7% 감소, 영업손실은 184% 증가, 당기순손실은 160.8% 증가. 전체 사업부문에서 매출 감소가 발생하였으며 특히 철도사업부문 매출이 급감하며 전체 외형이 대폭 축소되었음. 동사의 신규사업으로는 환경사업부문에서 추진중인  SAT를 통한 고로슬래그, Platinum슬래그 등의 처리 및 제품화가 있음. 철도사업부문은 선택적 인수합병을 통해 토탈솔루션업체로 계획중임."
064090,에프앤리퍼블릭,281,,,,,,,,,,,,,,,,,,-5.3,-69.0,41.9,32.7,186.0,,,17.9,,,,,-212.79,-99.99,6.87,29.66,-140.37,,-62.54,-37.66,2.94,13.55,-64.37,,,302,319,1029,725,547,,,-403,-448,37,-158,69.6,56.9,35.3,,,3.3,-175,-22,-72,-120,-207,102,55,-185,174,23,-21,-101,-1,-4,20,-21,27,77,18,16,13,2,2,-4,2694609.7,5.24,-8.47,-10.79,-44.47,-28452,-160932,-198969,-187108,0,0,0,0,23725,168259,215777,188040,0.85,-0.01,0.18,0.17,코스닥 유통,FICS  개인생활용품,코스메틱 사업부문의 부진한 실적,"유통/마케팅 플랫폼 기업으로 코스메틱 브랜드를 중심으로 해외 화장품 유통/마케팅 사업을 영위함. 제이준코스메틱 브랜드를 중심으로 현지 유통법인을 활용하여, 온라인(Tmall,TAOBAO,VIP 등)과 오프라인(METRO,Mannings,Watsons 등)에 제품을 유통하는 구조임. 에프앤리퍼블릭 일본, 항저우 에프앤리퍼블릭 브랜드 관리, 홍콩 에프앤리퍼블릭 등의 해외 법인을 통하여, 현지 유통망 확보 및 관리를 위하여 노력함.","2020년 9월 전년동기 대비 연결기준 매출액은 15.3% 감소, 영업손실은 34.2% 증가, 당기순손실은 20% 감소. 코로나19의 영향으로 중국시장의 소비심리가 위축되어 유통(코스메틱)사업부문에서 부진한 실적 기록하며 매출 감소. 마스크팩 중심인 화장품류 외에 무무코스메틱의 지분을 확보하여 이너뷰티화장품류로 품목을 다양화하였으며, 패션사업을 추진하고 있음."
333620,엔시스,27350,고가,고가,3480,5997,14938,12005,13505,15006,,,,,,,,,,14.1,14.7,,,,98.2,44.7,,,,23.76,,36.6,51.57,,,,18.16,14.56,9.92,,,,537,,364,319,278,209,,76,,36,19,23,,,,127.4,70.7,26.6,22.1,42,28,,56,32,29,14,4,,32,-3,8,-19,-48,-4,-1,52,-4,13,1,1,12,0,1,1426416.3,-3.01,-7.29,,-12.9,-608,17053,1058124,248343,0,-3056,-781190,-240899,600,-10150,-242061,-7486,0.2,-0.05,-0.07,-0.07,코스닥 제조,FICS  전자 장비 및 기기,2차전지 배터리시장 활성화로 성장기대,"동사는 2차전지 배터리 생산 공정별 비전검사장비와 태양전지 셀 및 모듈 제조설비 장비 등을 고객의 니즈에 맞게 주문생산 납품하는 사업을 영위하고 있음. 2차 배터리 전 생산공정(전극/조립/활성화/모듈 및 Pack)에 동사의 머신비전검사장비가 납품되고 있음. 매출구성은 2020년 9월 기준 2차전지 77.21%, 용역(setup 대응) 22.25%, 태양광 0.54% 등으로 이루어짐.","2020년 9월 전년동기 대비 연결기준 매출액은 20% 증가, 영업이익은 106.5% 증가, 당기순이익은 86.1% 증가. 신규사업으로 전고체 배터리 상용화에 대응하기 위한 머신비전검사장비 업그레이드, 자동화공정 식품군 검사장비로의 확대 계획. 향후에도 2차전지 배터리시장 활성화로 인한 지속적 수주 증가와 C사의 HMR제조 설비 연구개발 등으로 꾸준한 성장세가 이어질 것으로 전망됨."
217820,엔에스,10700,고가,고가,3904,4103,4484,2940,3307,3675,,,,18.21,22.81,,,1.58,1.5,2.4,28.5,20.1,42.4,-2.7,22.6,85.6,27.9,4.5,-31.7,,,10.41,14.5,12.64,4.21,9.15,,3.74,4.77,4.78,2.08,5.99,,,666,651,506,422,296,,,38,43,32,21,19.0,25.9,30.3,5.8,7.9,8.6,-22,-10,-28,71,57,38,93,66,66,9,15,78,-55,-20,-95,10,119,69,185,231,118,-46,112,55,94396.36666666667,0.47,6.47,3.88,0.94,7521,-6113,2049,91484,-2898,-13653,-20287,-108424,-4623,20002,19507,20587,0.56,0.15,0.14,0.17,코스닥 제조,FICS  전자 장비 및 기기,원가율 개선으로 수익성 제고,1999년 11월에 설립되었으며 리튬폴리머 2차전지 양산용 공정자동화장비와 광학필름 레이저 응용 제조 자동화 장비를 제작 및 납품하는 사업을 영위. 주요 제품인 2차전지장비는 2차전지 생산을 위한 자동화 설비로서 국내 주요 납품처는 LG화학과 남경법인이 있고 최근에는 해외 고객사와의 거래가 꾸준히 증가. 동사는 2007년 LG화학과 공동 개발하여 Degassing 설비 국산화를 성공한 이후 기술력을 꾸준히 개발해왔음.,"2020년 9월 전년동기 대비 연결기준 매출액은 9.6% 감소, 영업이익은 47.3% 증가, 당기순이익은 30.3% 감소. 이차전지 산업은 전기자동차, 스마트폰, 스마트 그리드, ESS 등의 수요를 바탕으로 빠르게 성장하고 있음. 중대형 리튬이온 2차 전지 의 시장이 급부상하고 있음. 동사는 신형 IT전지 패키징 장비에 관한 연구 과제를 진행하는 등 제품 및 산업 동향에 적극적으로 대응하고 있음."
198080,엔피디,4045,,,,,,,,,,,,,,,,,,-24.5,19.1,70.8,2.7,25.1,-68.2,65.0,48.7,50.4,151.5,,,-7.59,40.8,31.2,41.0,66.9,,-2.87,11.01,6.73,7.72,9.51,,,2331,3087,2593,1518,1477,,,-50,161,86,41,17.1,87.4,122.2,3.7,5.7,2.8,293,-48,179,244,269,197,-49,317,19,201,193,190,-304,-174,-39,336,145,-128,459,242,81,217,161,26,67508.26666666666,1.89,3.72,3.98,4.79,-32947,-41049,-36163,21279,0,0,0,-9490,32799,40597,36782,-13642,0.48,0.18,0.18,-0.06,코스닥 IT H/W,FICS  휴대폰 및 관련부품,OLED 비중 확대로 매출 증대 기대,"동사는 2010년 2월 2일 설립되었으며, SMT 사업(스마트폰 FPCA 생산)을 주요 사업으로 영위하고 있음. 종속회사인 (주)캐프는 자동차용 와이퍼 블레인드의 생산 및 판매를 주요 사업으로 영위하고 있음. 동사는 삼성디스플레이의 중국 천진공사 협력사로, 스마트폰 OLED Display용 FPCA 제조사업은 동사를 포함한 3개 업체가 과점 체제를 유지하고 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 27.9% 감소, 영업이익은 75.5% 감소, 당기순이익은 82.2% 감소. 매출액은 2014년 1,099억원에서 2019년 3,087억원으로 약 3배 가량 증가하였으며, 2020년 3분기 기준 매출액 중 수출이 차지하는 비중은 94.47%로 매우 높음. 스마트폰 패널에서 OLED 채용 비중이 확대 됨에 따라 동사 또한 매출 증대 기대."
290650,엘앤씨바이오,34300,고가,고가,3719,4613,6730,7337,8254,9171,,,10.12,10.15,,,0.14,0.39,,13.1,37.2,18.7,51.4,31.4,-18.9,64.9,12.4,135.0,84.6,,,18.64,13.1,15.03,27.97,28.44,,16.55,13.68,13.08,20.76,16.0,,,330,292,212,179,118,,,108,73,52,20,,,,9.9,149.2,303.5,33,13,-14,85,88,52,52,74,66,74,64,38,8,-158,-168,13,5,314,223,128,216,95,-89,185,177195.26666666666,-0.72,5.86,2.69,11.73,18431,-60927,-3628,-192243,7227,36029,1644,212503,-24862,14051,-5800,-40682,6.89,0.03,-0.02,-0.16,코스닥 제조,FICS  의료 장비 및 서비스,비용 증가에 따른 수익성 감소,"동사는 재생의료 산업 중 인체조직 이식재, 인체조직기반 의료기기 등의 조직공학 치료재와 피부에 대한 전문적인 지식을 바탕으로 코스메슈티컬 등을 제조·판매하는 바이오 기업임. 인체조직 이식재 가공기술, 이종조직 이식재 가공기술, 생체재료 가교화 기술 등에서 경쟁사와 차별화되는 기술 수준을 보유하고 있음. 인체조직 이식재 및 의료기기 분야에서 동사는 인체조직 이식재의 국산화를 통해 여러 의료분야에서 합리적 이용이 가능하게 함.","2020년 9월 전년동기 대비 연결기준 매출액은 13% 증가, 영업이익은 3.3% 감소, 당기순이익은 0.7% 감소. 전년동기대비 매출액은 확대됐으나 원가율 상승과 판관비 증가의 영향으로 영업이익이 감소함. 한국보건의료연구원의 새 정책에 따라 평가절차 간소화, 지방조직 폐기관리법개정 등 향후 새 바이오 의료기기의 규제 및 법적 환경 역시 완화될 것으로 예상됨. "
083310,엘오티베큠,18100,고가,고가,7755,6859,5473,423,475,528,25000,,23.25,6.83,2.34,,0.26,,0.44,14.0,-11.3,-15.7,61.8,0.1,,,-31.5,222.3,-16.5,16.82,,2.39,1.51,14.45,26.09,10.72,12.55,1.83,0.97,10.25,18.06,8.12,2494,1830,1712,1502,1693,2007,1241,287,,34,19,165,82,,5.4,,3.8,,625.4,297,-314,-124,159,71,215,-138,385,338,255,-45,171,-14,-246,-178,50,257,38,644,365,402,279,-36,29,160418.53333333333,0.0,-0.82,9.04,7.74,-27377,-51446,-101258,-125220,177297,245129,291846,350624,20263,-5590,5384,6196,1.44,0.13,-0.02,0.04,코스닥 IT H/W,FICS  반도체 및 관련장비,진공펌프 수주증가로 영업이익 흑자전환,"동사는 반도체용 건식진공펌프의 제조, 판매, 수리 등을 영위할 목적으로 2002년 3월 설립됨. 2020년 6월말 현재 엘오티머트리얼즈, 엘오티씨이에스 등 국내외에 6개의 종속회사를 보유함. 독일 Oerlikon Leybold Vacuum사로부터 건식진공펌프사업부문(미국 피츠버그 소재)을 2002년 6월 인수함. 건식진공펌프는 반도체를 비롯하여 디스플레이, 태양광, 철강 및 일반산업 등의 다양한 산업분야에 주로 공급하고 있음.","반도체, 디스플레이, 태양광셀 제조 등에 사용되는 Fore Vacuum용 건식진공펌프의 국내외 수주가 증가함에 따라 3분기 누적 매출액은 전년동기 대비 35.3% 증가함. 외형급증에 따른 고정비용부담 완화로 영업이익도 86억원의 흑자로 전환됨. 10억원 규모 자기주식 취득함. 반도체공정용 진공펌프 및 디스플레이 반도체 공정장비용 초고진공 터보분자펌프 개발 등 2건이 신규 국책과제로 선정됨. 삼성전자로부터 190억원 투자 유치함."
169330,엠브레인,9150,적정가,저가,4132,5629,9613,9619,10821,12024,,,51.2,53.79,51.92,,,,,10.7,5.2,11.4,16.8,143.3,4.0,79.3,-32.5,172.3,84.4,,,23.53,19.16,30.18,8.85,7.2,,14.95,11.44,17.16,4.68,3.75,,,411,391,351,300,123,,,39,20,28,5,,,,89.0,33.5,475.5,60,-3,12,50,58,29,-9,60,17,59,35,12,-3,-9,-5,-24,76,-13,167,135,33,32,102,-7,72225.9,0.11,1.78,3.39,1.55,13051,-33553,-58911,-108939,0,-100,-100,0,-13061,33581,58516,105076,1.86,0.34,0.54,1.18,코스닥 기타서비스,FICS  IT 서비스,축적된 노하우를 통한 매출 증가,"동사는 1998년 '한국패널리서치'를 설립한 후 2000년 11월 13일 상호를 '엠브레인'으로 변경하였으며, 2012년 7월 17일 '마크로밀엠브레인’으로 상호를 변경함. 동사가 영위하고 있는 사업인 리서치는 제품 또는 서비스나 사회 특정 이슈 등에 대해 설문조사를 통해 묻고, 그 질문에 대한 다양한 의견을 데이터화한 후 결과물을 도출하여 제공하는 것임. 2020년 7월 1일 코스닥시장에 신규 상장함.","2020년 9월 전년동기 대비 연결기준 매출액은 2.6% 감소, 영업이익은 62.6% 증가, 당기순이익은 74.6% 증가. 동사가 영위하고 있는 사업인 리서치는 지난 50여년간 하나의 산업으로서 꾸준히 성장해 옴. 데이터의 수집, 다양한 소비자 또는 고객에 대한 분석, 더 빠른 리서치 결과물 제공 등의 필요성이 증가하고 있음. 동사는 주요 7개의 리서치 상품을 제공하고 있으며, 쌓아온 노하우를 바탕으로 꾸준한 성장이 예상됨."
347890,엠투아이,10550,적정가,적정저가,5299,6825,10611,10372,11669,12965,,,42.18,34.98,115.05,,2.86,,,34.4,10.5,,35.9,4.8,62.3,29.4,,96.0,-1.4,,,20.58,16.4,,17.51,11.3,,18.21,14.43,,15.34,10.11,,,332,247,224,234,172,,,100,60,47,30,,,,,,,-42,46,,94,60,48,137,15,,97,79,42,-195,-33,-49,119,-50,-5,52,31,36,21,-4,-13,134632.96666666667,-2.31,6.24,6.14,-9.44,-7118,-55558,2648,81012,2817,2817,-38488,-73389,4331,53204,36386,3678,1.28,0.41,0.29,0.25,코스닥 IT H/W,FICS  전자 장비 및 기기,20여년의 업력으로 안정적 성장 예상,"동사는 4차 산업혁명의 핵심 키워드 중 하나인 스마트팩토리 구축에 있어 필수 제품인 스마트HMI/스마트SCADA와 이러한 제품을 기반으로 스마트팩토리솔루션을 제공하는 기업임. 동사는 스마트팩토리로 발전하는 추세에 알맞게 기기간의 연결성, 유연한 기능성, 안정성, 보안성을 갖춘 차별화된 스마트HMI/스마트SCADA 제품을 기반으로 프로젝트 형태인 스마트팩토리토탈솔루션을 제공하고 있음. ","2020년 9월 전년동기 대비 별도기준 매출액은 39.1% 증가, 영업이익은 66.7% 증가, 당기순이익은 73.7% 증가. 동사의 스마트HMI 및 스마트SCADA 제품은 300여개의 전용 통신 프로토콜 라이브러리를 개발하여 현장의 다양한 기기와의 통신이 가능함. 동사의 제품은 최근 성장사업으로 각광받고 있는 모바일, 2차전지, 바이오 산업 등에 적용되는 각종 생산설비에도 많이 사용되고 있어 향후 안정적인 성장세가 예상됨."
259630,엠플러스,14350,고가,고가,5795,6249,7151,4860,5467,6075,,,19.11,,,,0.67,,,51.9,33.6,8.3,157.3,110.9,266.9,41.9,-75.8,88.0,1170.9,21.96,,11.66,4.97,4.36,22.23,90.72,,4.13,1.64,1.94,9.95,14.03,1880,,1585,1043,781,721,280,129,,58,20,16,35,34.6,69.6,1.3,5.2,1.6,1.7,55,-241,-145,138,81,25,83,321,170,67,-156,-51,-47,-20,-178,-25,93,205,33,39,121,-6,-82,-24,175450.86666666667,-3.37,6.69,6.3,3.61,11751,39763,43636,101720,-21978,-33362,-39561,-67784,11891,3350,4993,-37955,0.24,-0.18,-0.0,-0.31,코스닥 제조,FICS  전자 장비 및 기기,중국의 탄소배출 제로 선언,2003년 4월 설립된 동사는 이차전지 제조장비 중에서 파우치형의 전기자동차용 리튬이온 이차전지 조립공정 장비 제조를 주요사업으로 영위함. 전기자동차용 및 ESS용 이차전지 생산 장비에 집중하고 있음. 동사는 2008년부터 전기자동차용 리튬이온 이차전지의 태동기부터 미국의 A123 Systems와 협력하여 세계에서 처음으로 조립공정 자동화 시스템을 개발 성공함.,"2020년 9월 전년동기 대비 연결기준 매출액은 43.3% 증가, 영업이익은 49.2% 증가, 당기순이익은 50.5% 증가. 코로나19 이후 글로벌 친환경 트렌트가 강해지면서 전기차/ESS 를 필두로 한 2차전지 수요가 급증.  지난 9월 유엔총회에서 시진핑 국가주석이 탄소배출 제로 계획을 언급하면서 중국 경제 정상화의 한 축으로 친환경이 떠오르고 있음. 중화권 업체들의 수요가 예상."
053280,예스24,18800,고가,고가,7368,6193,4490,1,1,1,,,2405.86,65227.49,-39.32,,1.36,2.68,2.5,23.4,-1.5,10.9,8.5,15.9,32.8,,,,-90.8,,,0.12,0.01,-7.38,-0.1,0.86,,-0.05,-0.08,-2.67,-0.14,0.38,,,6156,4987,5064,4568,4210,,,1,0,-52,6,,,,7.4,6.4,,43,-72,-310,145,110,29,102,182,339,127,301,126,83,-294,-57,49,-43,-33,331,72,108,259,-36,35,912721.8333333334,-0.53,9.94,21.68,42.42,20715,81179,125444,15602,-13447,-4600,-6757,14370,-8398,-60504,-126042,-24929,0.38,-0.26,-0.21,-0.19,코스닥 IT S/W & SVC,FICS  온라인쇼핑,온라인 서점 1위,"동사는 1998년 국내 최초 온라인 서점 WebFox서비스를 개시, 1999년 3월 법인전환 후 같은 해 6월 현재의 상호로 변경 후 상장됨. 온라인 서점을 바탕으로 공연/영화 등의 티켓 판매와 음반, DVD 등 멀티미디어 상품군을 판매하는 ENT 사업부문, ebook, 웹소설, 코믹 등의 컨텐츠 서비스를 제공하는 디지털 사업부문을 추가로 영위함. 기존 종이책 시장 외에도 전자책 시장을 선도함으로써 그 영역을 더욱 확장중임.","2020년 9월 전년동기 대비 연결기준 매출액은 12.8% 증가, 영업이익은 60.2% 감소, 당기순이익 적자전환.  2020년 9월말 기준 누적 회원 수 1,748만을 보유한 대체불가의 온라인 서점 1위로서 그 입지를 공고히 하고 있음. 전자영수증 알림톡 개선, eBook 시리즈 개선, 픽업락커 도입 및 픽업서비스 MIS 통합 등 여러 연구 개발을 하여 사용자의 편의성과 영업효율성을 높임."
900300,오가닉티코스메틱,638,저가,저가,4004,4365,5092,5451,6133,6814,,,,15.86,6.07,,,4.64,1.51,2.4,24.8,21.4,23.1,18.2,-60.5,-24.8,0.5,39.9,13.8,,,12.19,19.43,22.32,24.55,46.26,,11.07,17.31,19.51,20.44,32.02,3236,3235,2996,2400,1977,1606,1358,,,318,441,432,346,,,,405.8,237.8,279.8,107,-221,147,180,373,467,73,594,320,358,520,372,-201,-722,-232,355,-35,-75,1580,1028,1243,514,-237,66,1011595.6666666666,0.95,3.4,4.76,-10.52,-43097,-273871,-465753,-737641,0,0,0,0,54270,248359,437805,706431,3.91,0.37,0.74,1.09,,FICS  개인생활용품,신규 매출처 확보를 위한 노력,"중국 내 실질 영업 자회사인 ""해천약업""은 2009년 04월 설립되었고, 해외상장을 준비하는 과정에서 ""오가닉티코스메틱""을 2012년 11월 홍콩에 설립하였음. ""해천약업""은 중국 내 유아를 대상으로 샴푸, 바디워시 등의 피부케어, 클렌징 제품, 여름용 화장품을 생산 판매하는 영유아용 화장품 전문업체. 영유아용 화장품 신제품 출시 및 한국 상장에 따른 점유율 제고하며, 영아용 화장품 및 임산부용 피부케어 제품 등을 출시할 계획.","2020년 9월 전년동기 대비 연결기준 매출액은 2.4% 증가, 영업이익은 60.5% 감소, 당기순이익은 55.7% 감소. 향후 대형 프렌차이즈를 통해 백화점, 대형마트에 제품을 납품할 계획으로, 많은 운용자금이 소요되지만 매출 증가에 긍정적으로 작용할 것으로 예상됨. 매년 박람회에 참석을 통해 제품 인지도 향상 등을 위해 노력하고 있으며, TV, 온라인, 잡지 등을 통한 홍보 활동도 지속적으로 실시하고 있음."
309930,오하임아이엔티,5510,고가,고가,836,719,545,8,9,10,,,,,,,,,,43.6,48.4,,,,85.5,20.3,,,,,,1.16,20.15,,,,,0.78,12.47,,,,,,278,194,131,,,,,2,17,13,,,,,53.7,69.6,64.4,5,2,-19,20,25,19,14,23,38,44,19,13,0,-18,-12,-9,-4,-7,70,35,38,35,-2,-6,1812779.3666666667,-1.96,28.89,73.27,81.25,3966,503251,574781,481733,0,-455810,-561900,-473650,-1746,4427,2771,-10331,0.08,-0.01,-0.04,-0.05,코스닥 금융,FICS  내구소비재,가구 판매 업체,"동사는 2010년 설립되었으며 가구를 포함한 인테리어 제품의 디자인을 개발하고, 국내외 협력제조사의 외주가공을 통해 제품을 생산하여 국내 온라인 시장에서 판매하는 사업을 영위하고 있음. 주력 브랜드인 '레이디가구'의 서브 브랜드 '스칸딕', '시그니쳐', '수면연구소 Lab' 시리즈 제품라인을 확대/강화하는 한편, 부엌가구 '레이디키친'을 2020년 7월 신규론칭함. 2020년 1월 판교 소재 오프라인 쇼룸을 오픈하여 운영중.","2020년 6월 별도기준 매출액은 130.5억, 영업이익은 22.4억, 당기순이익은 17.7억을 기록. 동사의 매출은 대부분 온라인 판매액이며, 주로 자사몰과 GS SHOP, CJmall, 오늘의 집 등 30여 개의 온라인 쇼핑몰을 통하여 이루어지고 있음. 매출구성은 침대류(37.3%), 수납장(27.3%), 소파류(12.1%), 식탁류(5.9%) 등으로 이루어짐."
082210,옵트론텍,9120,,,,,,,,,15000,,,6.51,18.46,,,0.41,0.68,-13.5,66.4,-7.1,12.0,1.9,-75.1,28.4,-21.1,1.4,670.7,18.39,,-7.52,9.79,3.67,5.25,7.03,6.28,-2.79,2.34,1.27,3.11,0.95,2677,,2067,2389,1436,1546,1381,200,,-77,100,35,55,134.1,127.7,108.4,1.0,3.5,3.2,13,-188,468,183,247,625,170,435,157,107,62,205,-232,-279,-251,98,269,38,40,67,15,-27,52,-7,575945.9333333333,-1.3,-2.46,0.77,1.0,125832,309452,442182,863507,-28558,-66290,-62264,-3065,-27589,-56538,-198565,-932606,3.24,-0.15,-0.98,-3.91,코스닥 IT H/W,FICS  전자 장비 및 기기,비용부담 증가에 따른 수익성 감소,"동사는 광학부품의 생산 및 판매를 목적으로 1999년 5월 26일에 설립,  유리 기반 광학부품 전문 기업임. 스마트 기기의 카메라에 적용되는 이미지센서용 필터와 디지털카메라, CCTV 및 전장용으로 사용되는 광학렌즈 및 렌즈모듈, 모바일용 스마트기기 카메라에 사용되는 가변조리개 등을 제조해 판매함.  경상남도 창원 본사와 대전사업장, 그리고 중국 천진 및 동관, 베트남에 해외사업장이 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 16.2% 감소, 영업이익은 57.7% 감소, 당기순이익은 31.7% 감소. 광학필터는 주요 전방산업인 스마트폰의 경기 변화 및 신제품 출시시기 등에 민감하게 영향을 받음. 2020년 주요 스마트폰에는 3D 기술 구현을 위한 모듈이 채용. ToF 모듈이 요구하는 신규 필터(밴드패스필터)는 기존 카메라의 광학필터 대비 ASP(가격)가 2배 이상 높음."
153710,옵티팜,12000,,,,,,,,,,,,,,,,,,-4.5,-2.2,0.7,-3.6,25.8,,,,,,,,-6.78,-1.84,-2.51,-11.92,-3.91,,-5.67,-1.55,-1.93,-7.75,-1.83,,,130,137,140,139,144,,,-24,-7,-6,-3,,,,,,,-40,-14,-1,-25,-3,0,15,11,1,-16,4,12,-40,-60,-3,11,-6,220,157,202,263,-45,-61,229,76964.1,-4.76,16.5,13.74,1.27,4344,5167,-24004,-70011,0,0,0,0,-2510,-5214,23011,64214,1.33,-0.15,0.13,0.44,코스닥 제조,FICS  제약,매출감소에 따른 손익 악화,"동물관련 사업과 인체관련 사업을 동시에 영위하는 회사로 2000년 설립되어 동물질병진단사업, 동물약품사업 및 박테리오파지 사업을 통해 사업 영위. 인체사업으로는 미니피그를 이용한 이종장기, VLP백신, 인체진단키트 연구개발을 주축으로 생명공학 부문 또한 진출한 경쟁력 보유 업체. 농림축산검역본부로부터 84개 질병, 212개 검사항목을 지정 받았으며 환경부로부터 야생동물 질병진단기관으로도 지정 받아 관련 영역을 확장해가고 있음.","2020년 9월 전년동기 대비 별도기준 매출액은 6.5% 감소, 영업손실은 189.3% 증가, 당기순손실은 392.2% 증가. 매출액은 소폭 감소하였고 매출원가 및 판관비도 증가하여 영업손실이 지속되고 있음. 그러나 인건비 절감으로 손실폭을 줄임. 2020년 9월 아프리카돼지열병 분자진단 키트 품목 허가 및 2020년 4월 돼지생식기호흡기증후군바이러스 예방 백신에 대한 백신주 기술이전을 실시하였음."
